id,xcoord,ycoord,xcoord_scaled,ycoord_scaled
800,275.608854528702,-675.344637798181,466.625,-1143.405
800,272.583438191034,-679.325448768797,461.503,-1150.145
800,269.558021853366,-683.306259739412,456.380,-1156.885
800,266.532605515698,-687.287070710028,451.258,-1163.625
800,263.50718917803,-691.267881680643,446.136,-1170.364
800,260.481772840363,-695.248692651259,441.014,-1177.104
800,257.456356502695,-699.229503621874,435.891,-1183.844
800,254.430940165027,-703.21031459249,430.769,-1190.584
800,251.405523827359,-707.191125563105,425.647,-1197.324
800,248.380107489691,-711.171936533721,420.525,-1204.063
800,245.394181676625,-715.177328136111,415.469,-1210.845
800,243.158113699126,-719.649464091111,411.684,-1218.416
800,240.922045721626,-724.12160004611,407.898,-1225.988
800,238.685977744126,-728.59373600111,404.112,-1233.560
800,236.449909766626,-733.065871956109,400.326,-1241.131
800,234.213841789126,-737.538007911109,396.540,-1248.703
800,231.977773811627,-742.010143866108,392.754,-1256.275
800,229.741705834127,-746.482279821108,388.969,-1263.846
800,227.505637856627,-750.954415776108,385.183,-1271.418
800,225.269569879127,-755.426551731107,381.397,-1278.990
800,223.033501901627,-759.898687686107,377.611,-1286.561
800,220.797433924128,-764.370823641106,373.825,-1294.133
800,218.561365946628,-768.842959596106,370.040,-1301.704
800,216.325297969128,-773.315095551106,366.254,-1309.276
