id,xcoord,ycoord,xcoord_scaled,ycoord_scaled
850,257.542873602521,-756.95755481715,436.038,-1281.582
850,261.663083223518,-754.124910702715,443.014,-1276.786
850,265.783292844515,-751.292266588279,449.990,-1271.990
850,269.903502465512,-748.459622473844,456.965,-1267.194
850,274.023712086508,-745.626978359409,463.941,-1262.398
850,278.143921707505,-742.794334244973,470.917,-1257.602
850,282.264131328502,-739.961690130538,477.893,-1252.806
850,286.670250009889,-737.613711431226,485.353,-1248.831
850,291.142385964888,-735.377643453726,492.924,-1245.045
850,295.614521919888,-733.141575476226,500.496,-1241.259
850,300.086657874888,-730.905507498727,508.068,-1237.474
850,304.558793829887,-728.669439521227,515.639,-1233.688
850,309.030929784887,-726.433371543727,523.211,-1229.902
850,313.503065739886,-724.197303566227,530.782,-1226.116
850,317.975201694886,-721.961235588727,538.354,-1222.330
850,322.838485357683,-721.907617091783,546.588,-1222.240
850,327.808831348162,-722.451364031936,555.003,-1223.160
850,332.779177338641,-722.995110972089,563.418,-1224.081
850,337.642587274189,-723.749277070791,571.652,-1225.358
850,341.011741485783,-727.443705294277,577.357,-1231.613
850,344.380895697378,-731.138133517764,583.061,-1237.868
850,347.750049908973,-734.83256174125,588.765,-1244.122
850,351.119204120567,-738.526989964737,594.469,-1250.377
800,214.502194148936,-773.697739361702,363.167,-1309.924
800,213.128588509449,-778.505359099907,360.841,-1318.064
800,211.754982869962,-783.312978838111,358.516,-1326.203
800,210.381377230475,-788.120598576315,356.190,-1334.343
800,209.007771590988,-792.928218314519,353.865,-1342.482
800,207.634165951502,-797.735838052723,351.539,-1350.622
800,206.260560312015,-802.543457790927,349.213,-1358.762
800,204.886954672528,-807.351077529131,346.888,-1366.901
800,203.513349033041,-812.158697267335,344.562,-1375.041
800,202.139743393554,-816.966317005539,342.237,-1383.181
800,198.966145452851,-819.387632978724,336.863,-1387.280
800,198.052619644622,-823.603804350806,335.317,-1394.418
800,197.896445882734,-828.601364731241,335.052,-1402.880
800,197.740272120845,-833.598925111677,334.788,-1411.341
800,197.584098358956,-838.596485492112,334.524,-1419.802
800,197.427924597068,-843.594045872547,334.259,-1428.263
800,197.271750835179,-848.591606252983,333.995,-1436.724
800,197.115577073291,-853.589166633418,333.730,-1445.186
800,196.959403311402,-858.586727013853,333.466,-1453.647
800,196.803229549513,-863.584287394289,333.202,-1462.108
800,196.647055787625,-868.581847774724,332.937,-1470.569
800,196.90602024738,-873.548503647826,333.376,-1478.978
800,197.80044743838,-878.467853198326,334.890,-1487.307
800,198.69487462938,-883.387202748825,336.404,-1495.636
800,199.58930182038,-888.306552299325,337.919,-1503.965
800,200.48372901138,-893.225901849824,339.433,-1512.293
800,201.37815620238,-898.145251400324,340.947,-1520.622
800,202.27258339338,-903.064600950824,342.462,-1528.951
800,203.287494811813,-907.945376275635,344.180,-1537.214
800,205.416479993462,-912.46946978664,347.784,-1544.874
800,207.545465175112,-916.993563297645,351.389,-1552.534
800,209.674450356761,-921.51765680865,354.993,-1560.193
800,211.80343553841,-926.041750319655,358.598,-1567.853
800,213.93242072006,-930.56584383066,362.202,-1575.512
800,216.061405901709,-935.089937341664,365.807,-1583.172
800,219.548995148453,-938.659168020794,371.712,-1589.215
800,223.084529054386,-942.194701926727,377.698,-1595.201
800,226.620062960319,-945.73023583266,383.683,-1601.187
800,230.155596866252,-949.265769738592,389.669,-1607.173
800,233.691130772184,-952.801303644525,395.655,-1613.159
800,237.226664678117,-956.336837550458,401.641,-1619.145
800,240.768132444134,-959.866195496713,407.637,-1625.120
800,244.442149667271,-963.257596010378,413.858,-1630.862
800,248.116166890408,-966.648996524043,420.078,-1636.604
800,251.790184113546,-970.040397037709,426.298,-1642.346
800,255.464201336683,-973.431797551374,432.519,-1648.087
800,259.138218559821,-976.823198065039,438.739,-1653.829
800,262.812235782958,-980.214598578705,444.959,-1659.571
800,266.486253006096,-983.60599909237,451.180,-1665.313
800,270.160270229233,-986.997399606036,457.400,-1671.055
800,273.834287452371,-990.388800119701,463.620,-1676.797
800,277.508304675508,-993.780200633366,469.841,-1682.539
800,281.182321898645,-997.171601147031,476.061,-1688.281
800,284.856339121783,-1000.5630016607,482.282,-1694.023
800,288.53035634492,-1003.95440217436,488.502,-1699.764
800,292.204373568058,-1007.34580268803,494.722,-1705.506
800,295.878390791195,-1010.73720320169,500.943,-1711.248
800,299.552408014333,-1014.12860371536,507.163,-1716.990
800,303.22642523747,-1017.52000422902,513.383,-1722.732
800,307.251186300847,-1020.46568448425,520.198,-1727.719
800,311.411437772536,-1023.23918546538,527.241,-1732.415
800,315.571689244225,-1026.01268644651,534.285,-1737.111
800,319.731940715914,-1028.78618742763,541.328,-1741.806
800,323.892192187604,-1031.55968840876,548.372,-1746.502
800,328.052443659293,-1034.33318938988,555.416,-1751.198
800,332.212695130982,-1037.10669037101,562.459,-1755.894
800,336.372946602671,-1039.88019135214,569.503,-1760.589
800,340.533198074361,-1042.65369233326,576.546,-1765.285
800,344.69344954605,-1045.42719331439,583.590,-1769.981
800,348.853701017739,-1048.20069429551,590.633,-1774.676
800,353.013952489428,-1050.97419527664,597.677,-1779.372
800,357.174203961117,-1053.74769625777,604.721,-1784.068
800,360.758528456543,-1057.20105624017,610.789,-1789.915
800,364.17823410095,-1060.84874226087,616.579,-1796.090
800,367.597939745356,-1064.49642828157,622.369,-1802.266
800,371.017645389763,-1068.14411430227,628.159,-1808.442
800,374.437351034169,-1071.79180032297,633.948,-1814.618
800,377.857056678576,-1075.43948634367,639.738,-1820.794
800,381.276762322983,-1079.08717236437,645.528,-1826.969
800,384.436186759785,-1082.95334653078,650.877,-1833.515
800,387.436186759785,-1086.95334653078,655.956,-1840.287
800,390.436186759785,-1090.95334653078,661.036,-1847.060
800,393.436186759785,-1094.95334653078,666.115,-1853.832
800,396.436186759785,-1098.95334653078,671.194,-1860.604
800,399.436186759785,-1102.95334653078,676.273,-1867.376
800,402.436186759785,-1106.95334653078,681.352,-1874.149
800,405.436186759785,-1110.95334653078,686.432,-1880.921
800,408.33171584999,-1115.02726127499,691.334,-1887.818
800,411.105216831116,-1119.18751274667,696.030,-1894.862
800,413.878717812242,-1123.34776421836,700.725,-1901.906
800,416.652218793369,-1127.50801569005,705.421,-1908.949
800,419.425719774495,-1131.66826716174,710.117,-1915.993
800,422.199220755621,-1135.82851863343,714.813,-1923.036
800,424.972721736747,-1139.98877010512,719.508,-1930.080
800,427.98280153266,-1143.96430641997,724.605,-1936.811
800,431.346165502642,-1147.66400678695,730.299,-1943.075
800,434.709529472624,-1151.36370715393,735.993,-1949.339
800,438.072893442605,-1155.06340752091,741.688,-1955.602
800,441.436257412587,-1158.76310788789,747.382,-1961.866
800,445.698851008464,-1160.43005319149,754.599,-1964.689
800,450.698851008464,-1160.43005319149,763.064,-1964.689
800,455.698851008464,-1160.43005319149,771.530,-1964.689
800,459.324322623072,-1157.11164812161,777.668,-1959.070
800,462.859856529005,-1153.57611421568,783.654,-1953.084
800,465.675362764888,-1149.5018282821,788.421,-1946.186
800,468.069623418291,-1145.11235041753,792.474,-1938.755
800,470.463884071693,-1140.72287255296,796.528,-1931.323
800,472.858144725096,-1136.33339468839,800.582,-1923.891
800,475.252405378499,-1131.94391682382,804.635,-1916.460
800,477.646666031902,-1127.55443895924,808.689,-1909.028
800,480.040926685305,-1123.16496109467,812.743,-1901.596
800,482.435187338708,-1118.7754832301,816.796,-1894.164
800,484.199537514251,-1114.15567416201,819.783,-1886.343
800,485.201518694994,-1109.25709950059,821.480,-1878.049
800,486.203499875738,-1104.35852483918,823.176,-1869.756
800,487.205481056481,-1099.45995017777,824.873,-1861.462
800,488.207462237225,-1094.56137551636,826.569,-1853.168
800,489.209443417969,-1089.66280085494,828.265,-1844.875
800,490.211424598712,-1084.76422619353,829.962,-1836.581
800,491.213405779456,-1079.86565153212,831.658,-1828.287
800,492.215386960199,-1074.9670768707,833.355,-1819.994
800,493.217368140943,-1070.06850220929,835.051,-1811.700
800,494.219349321686,-1065.16992754788,836.748,-1803.407
800,495.22133050243,-1060.27135288647,838.444,-1795.113
800,496.223311683173,-1055.37277822505,840.140,-1786.819
800,497.225292863917,-1050.47420356364,841.837,-1778.526
800,498.22727404466,-1045.57562890223,843.533,-1770.232
800,498.838032458253,-1040.61713233523,844.567,-1761.837
800,499.348176785746,-1035.64322514217,845.431,-1753.416
800,499.858321113238,-1030.66931794912,846.295,-1744.995
800,500.368465440731,-1025.69541075606,847.158,-1736.573
800,500.878609768224,-1020.721503563,848.022,-1728.152
800,501.388754095717,-1015.74759636995,848.886,-1719.731
800,501.89889842321,-1010.77368917689,849.750,-1711.310
800,502.409042750703,-1005.79978198384,850.613,-1702.889
800,502.919187078195,-1000.82587479078,851.477,-1694.468
800,503.429331405688,-995.851967597728,852.341,-1686.046
800,503.939475733181,-990.878060404673,853.204,-1677.625
800,504.449620060674,-985.904153211618,854.068,-1669.204
800,504.958941654997,-980.930250784417,854.930,-1660.783
800,504.391208699193,-975.962587421135,853.969,-1652.372
800,503.82347574339,-970.994924057853,853.008,-1643.962
800,503.255742787586,-966.02726069457,852.047,-1635.551
800,502.688009831782,-961.059597331289,851.086,-1627.141
800,502.120276875979,-956.091933968007,850.124,-1618.730
800,501.552543920175,-951.124270604725,849.163,-1610.319
800,500.984810964371,-946.156607241442,848.202,-1601.909
800,500.417078008568,-941.18894387816,847.241,-1593.498
800,499.849345052764,-936.221280514878,846.280,-1585.088
800,499.28161209696,-931.253617151596,845.318,-1576.677
800,498.713879141157,-926.285953788314,844.357,-1568.266
800,497.452162003204,-921.500420785865,842.221,-1560.164
800,495.507301818002,-916.894172978808,838.928,-1552.365
800,493.562441632801,-912.287925171751,835.635,-1544.567
800,491.617581447599,-907.681677364694,832.343,-1536.768
800,489.672721262397,-903.075429557637,829.050,-1528.969
800,487.727861077195,-898.46918175058,825.757,-1521.171
800,485.783000891993,-893.862933943523,822.464,-1513.372
800,483.838140706791,-889.256686136466,819.172,-1505.573
800,481.89328052159,-884.65043832941,815.879,-1497.775
800,479.948420336388,-880.044190522353,812.586,-1489.976
800,478.003560151186,-875.437942715296,809.293,-1482.177
800,476.058699965984,-870.831694908239,806.000,-1474.378
800,474.113839780782,-866.225447101182,802.708,-1466.580
800,472.168979595581,-861.619199294125,799.415,-1458.781
800,470.224119410379,-857.012951487068,796.122,-1450.982
800,468.279259225177,-852.406703680011,792.829,-1443.184
800,466.083323199825,-847.921455843162,789.111,-1435.590
800,463.692109255354,-843.530317508769,785.063,-1428.155
800,461.300895310884,-839.139179174377,781.014,-1420.721
800,458.909681366413,-834.748040839985,776.966,-1413.286
800,456.518467421942,-830.356902505593,772.917,-1405.852
800,454.127253477471,-825.965764171201,768.869,-1398.417
800,451.736039533,-821.574625836809,764.820,-1390.983
800,449.344825588529,-817.183487502417,760.772,-1383.548
800,446.953611644058,-812.792349168025,756.723,-1376.114
800,444.562397699587,-808.401210833633,752.675,-1368.679
800,442.171183755116,-804.010072499241,748.626,-1361.245
800,439.779969810645,-799.618934164848,744.578,-1353.810
800,437.388755866174,-795.227795830456,740.529,-1346.376
800,434.997541921703,-790.836657496064,736.481,-1338.941
800,432.606327977232,-786.445519161672,732.432,-1331.507
800,430.215114032761,-782.05438082728,728.384,-1324.072
800,427.82390008829,-777.663242492888,724.336,-1316.638
800,425.432686143819,-773.272104158496,720.287,-1309.203
800,423.041472199349,-768.880965824104,716.239,-1301.769
800,420.650258254878,-764.489827489712,712.190,-1294.334
800,418.259044310407,-760.09868915532,708.142,-1286.900
800,415.867830365936,-755.707550820928,704.093,-1279.465
800,413.476616421465,-751.316412486536,700.045,-1272.031
800,411.085402476994,-746.925274152143,695.996,-1264.596
800,408.694188532523,-742.534135817751,691.948,-1257.162
800,406.302974588052,-738.142997483359,687.899,-1249.727
800,403.911760643581,-733.751859148967,683.851,-1242.293
800,401.52054669911,-729.360720814575,679.802,-1234.858
800,399.129332754639,-724.969582480183,675.754,-1227.424
800,396.738118810168,-720.578444145791,671.705,-1219.989
800,394.346904865697,-716.187305811399,667.657,-1212.555
800,391.955690921226,-711.796167477007,663.608,-1205.120
800,389.564476976755,-707.405029142615,659.560,-1197.686
800,387.173263032284,-703.013890808223,655.511,-1190.251
800,384.782049087813,-698.62275247383,651.463,-1182.817
800,382.390835143343,-694.231614139438,647.414,-1175.382
800,379.999621198872,-689.840475805046,643.366,-1167.948
800,377.650868993633,-685.433932734122,639.389,-1160.487
800,376.670288317942,-680.531029355667,637.729,-1152.186
800,375.689707642251,-675.628125977213,636.069,-1143.885
800,374.70912696656,-670.725222598758,634.409,-1135.584
800,373.728546290869,-665.822319220304,632.748,-1127.283
800,372.747965615178,-660.919415841849,631.088,-1118.982
800,371.767384939487,-656.016512463394,629.428,-1110.681
800,370.317614938331,-651.27459157879,626.973,-1102.653
800,368.081546960831,-646.802455623791,623.188,-1095.081
800,365.845478983332,-642.330319668791,619.402,-1087.510
800,363.609411005832,-637.858183713792,615.616,-1079.938
800,361.373343028332,-633.386047758792,611.830,-1072.366
800,359.137275050832,-628.913911803793,608.044,-1064.795
800,355.420650305588,-626.837367021277,601.752,-1061.279
800,350.420650305588,-626.837367021277,593.286,-1061.279
800,345.420650305588,-626.837367021277,584.821,-1061.279
800,340.420650305588,-626.837367021277,576.356,-1061.279
800,335.420650305588,-626.837367021277,567.890,-1061.279
800,330.649641022187,-628.02642018687,559.813,-1063.292
800,326.007257567761,-629.88337356864,551.953,-1066.436
800,321.364874113335,-631.740326950411,544.093,-1069.580
800,316.722490658908,-633.597280332182,536.233,-1072.724
800,312.080107204482,-635.454233713952,528.373,-1075.868
800,307.721943629898,-637.792823442076,520.995,-1079.827
800,303.852157133881,-640.959012393363,514.443,-1085.188
800,299.982370637864,-644.125201344649,507.891,-1090.549
800,296.112584141848,-647.291390295935,501.339,-1095.909
800,292.242797645831,-650.457579247221,494.787,-1101.270
800,289.223584109673,-654.382211361312,489.676,-1107.914
800,286.519796153106,-658.588103738195,485.098,-1115.035
800,283.816008196538,-662.793996115078,480.520,-1122.156
800,281.112220239971,-666.99988849196,475.942,-1129.277
800,278.408432283403,-671.205780868843,471.365,-1136.398
